locus_tag	ftype	length_bp	gene	EC_number	COG	product
NACGGEKF_04145	CDS	1488	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
NACGGEKF_04146	CDS	1767	ftsI_2	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase FtsI
NACGGEKF_04147	CDS	366	ftsL		COG3116	Cell division protein FtsL
NACGGEKF_04148	CDS	942	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
NACGGEKF_04149	CDS	459	mraZ		COG2001	Transcriptional regulator MraZ
NACGGEKF_04150	CDS	1005	cra		COG1609	Catabolite repressor/activator
NACGGEKF_04151	CDS	495	ilvH	2.2.1.6	COG0440	Acetolactate synthase isozyme 3 small subunit
NACGGEKF_04152	CDS	1725	ilvI	2.2.1.6	COG0028	Acetolactate synthase isozyme 3 large subunit
NACGGEKF_04153	CDS	945	leuO_2			HTH-type transcriptional regulator LeuO
NACGGEKF_04154	CDS	1572	leuA	2.3.3.13	COG0119	2-isopropylmalate synthase
NACGGEKF_04155	CDS	1092	leuB	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
NACGGEKF_04156	CDS	1401	leuC1	4.2.1.33	COG0065	3-isopropylmalate dehydratase large subunit 1
NACGGEKF_04157	CDS	606	leuD1	4.2.1.33	COG0066	3-isopropylmalate dehydratase small subunit 1
NACGGEKF_04158	CDS	123	sgrT			Putative inhibitor of glucose uptake transporter SgrT
NACGGEKF_04159	CDS	1659	sgrR_4		COG4533	HTH-type transcriptional regulator SgrR
NACGGEKF_04160	CDS	984	thiB		COG4143	Thiamine-binding periplasmic protein
NACGGEKF_04161	CDS	1611				hypothetical protein
NACGGEKF_04162	CDS	708	thiQ	3.6.3.-	COG3840	Thiamine import ATP-binding protein ThiQ
NACGGEKF_04163	CDS	768	yabI		COG0586	Inner membrane protein YabI
NACGGEKF_04164	CDS	846	araC_2			Arabinose operon regulatory protein
NACGGEKF_04165	CDS	1710	araB	2.7.1.16	COG1069	Ribulokinase
NACGGEKF_04166	CDS	1503	araA	5.3.1.4	COG2160	L-arabinose isomerase
NACGGEKF_04167	CDS	696	araD	5.1.3.4	COG0235	L-ribulose-5-phosphate 4-epimerase AraD
NACGGEKF_04168	CDS	420				hypothetical protein
NACGGEKF_04169	CDS	621				hypothetical protein
NACGGEKF_04170	CDS	2352	polB	2.7.7.7	COG0417	DNA polymerase II
NACGGEKF_04171	CDS	2907	rapA	3.6.4.-	COG0553	RNA polymerase-associated protein RapA
NACGGEKF_04172	CDS	660	rluA	5.4.99.28	COG0564	Dual-specificity RNA pseudouridine synthase RluA
NACGGEKF_04173	CDS	813	djlA		COG1076	Co-chaperone protein DjlA
NACGGEKF_04174	CDS	2361	lptD		COG1452	LPS-assembly protein LptD
NACGGEKF_04175	CDS	1287	surA	5.2.1.8	COG0760	Chaperone SurA
NACGGEKF_04176	CDS	990	pdxA	1.1.1.262	COG1995	4-hydroxythreonine-4-phosphate dehydrogenase
NACGGEKF_04177	CDS	822	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
NACGGEKF_04178	CDS	378	apaG		COG2967	Protein ApaG
NACGGEKF_04179	CDS	849	apaH	3.6.1.41	COG0639	Bis(5'-nucleosyl)-tetraphosphatase, symmetrical
NACGGEKF_04180	CDS	480				IS1595 family transposase ISSsu9
NACGGEKF_04181	CDS	1863	kefC_2		COG0475	Glutathione-regulated potassium-efflux system protein KefC
NACGGEKF_04182	CDS	531	kefF	1.6.5.2	COG2249	Glutathione-regulated potassium-efflux system ancillary protein KefF
NACGGEKF_04183	CDS	1890				hypothetical protein
NACGGEKF_04184	CDS	291				hypothetical protein
NACGGEKF_04185	CDS	417				hypothetical protein
NACGGEKF_04186	CDS	231	ygdR_5			putative lipoprotein YgdR
NACGGEKF_04187	CDS	1341	ygcS			Inner membrane metabolite transport protein YgcS
NACGGEKF_04188	CDS	288	fixX_2		COG2440	Ferredoxin-like protein FixX
NACGGEKF_04189	CDS	1287	thi4	2.4.2.59		Thiamine thiazole synthase
NACGGEKF_04190	CDS	942	fixB_2		COG2025	Protein FixB
NACGGEKF_04191	CDS	771	fixA_2		COG2086	Protein FixA
NACGGEKF_04192	CDS	1518	caiT		COG1292	L-carnitine/gamma-butyrobetaine antiporter
NACGGEKF_04193	CDS	1143	caiA_2	1.3.8.13	COG1960	Crotonobetainyl-CoA reductase
NACGGEKF_04194	CDS	1218	caiB	2.8.3.21	COG1804	L-carnitine CoA-transferase
NACGGEKF_04195	CDS	1554	caiC	6.2.1.48	COG0318	Crotonobetaine/carnitine--CoA ligase
NACGGEKF_04196	CDS	786	caiD	4.2.1.149	COG1024	Carnitinyl-CoA dehydratase
NACGGEKF_04197	CDS	597	caiE			Carnitine operon protein CaiE
NACGGEKF_04198	CDS	396				hypothetical protein
NACGGEKF_04199	CDS	3228	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
NACGGEKF_04200	CDS	1149	carA	6.3.5.5	COG0505	Carbamoyl-phosphate synthase small chain
NACGGEKF_04201	CDS	276				hypothetical protein
NACGGEKF_04202	CDS	822	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
NACGGEKF_04203	CDS	909	citG_3	2.4.2.52	COG1767	2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase
NACGGEKF_04204	CDS	552	citX_2	2.7.7.61	COG3697	Apo-citrate lyase phosphoribosyl-dephospho-CoA transferase
NACGGEKF_04205	CDS	1521	citF_2	4.1.3.6	COG3051	Citrate lyase alpha chain
NACGGEKF_04206	CDS	870	citE_2	4.1.3.6	COG2301	Citrate lyase subunit beta
NACGGEKF_04207	CDS	294	citD_2		COG3052	Citrate lyase acyl carrier protein
NACGGEKF_04208	CDS	969	citC_2	6.2.1.22	COG3053	[Citrate [pro-3S]-lyase] ligase
NACGGEKF_04209	CDS	1341	citS		COG3493	Citrate-sodium symporter
NACGGEKF_04210	CDS	240	oadG_3	7.2.4.2	COG3630	Oxaloacetate decarboxylase gamma chain
NACGGEKF_04211	CDS	273				hypothetical protein
NACGGEKF_04212	CDS	336				hypothetical protein
NACGGEKF_04213	CDS	453				hypothetical protein
NACGGEKF_04214	CDS	474				hypothetical protein
NACGGEKF_04215	CDS	402	pliG			Inhibitor of g-type lysozyme
NACGGEKF_04216	CDS	546	nohA		COG4220	Prophage DNA-packing protein NohA
NACGGEKF_04217	CDS	1932				hypothetical protein
NACGGEKF_04218	CDS	204				hypothetical protein
NACGGEKF_04219	CDS	1806				hypothetical protein
NACGGEKF_04220	CDS	1497				hypothetical protein
NACGGEKF_04221	CDS	348				hypothetical protein
NACGGEKF_04222	CDS	1029				hypothetical protein
NACGGEKF_04223	CDS	360				hypothetical protein
NACGGEKF_04224	CDS	384				hypothetical protein
NACGGEKF_04225	CDS	579				hypothetical protein
NACGGEKF_04226	CDS	1131				IS200/IS605 family transposase ISEc42
NACGGEKF_04227	CDS	402				hypothetical protein
NACGGEKF_04228	CDS	744				hypothetical protein
NACGGEKF_04229	CDS	396				hypothetical protein
NACGGEKF_04230	CDS	315				hypothetical protein
NACGGEKF_04231	CDS	795				hypothetical protein
NACGGEKF_04232	CDS	3315				hypothetical protein
NACGGEKF_04233	CDS	1350	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
NACGGEKF_04234	CDS	1467	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
NACGGEKF_04235	CDS	1578	guaA	6.3.5.2	COG0518	GMP synthase [glutamine-hydrolyzing]
NACGGEKF_04236	CDS	291				hypothetical protein
NACGGEKF_04237	CDS	315				hypothetical protein
NACGGEKF_04238	CDS	192	yfgG			Protein YfgG
NACGGEKF_04239	CDS	2214	pdeF	3.1.4.52		Cyclic di-GMP phosphodiesterase PdeF
NACGGEKF_04240	CDS	1542	ppx	3.6.1.11	COG0248	Exopolyphosphatase
NACGGEKF_04241	CDS	2067	ppk	2.7.4.1	COG0855	Polyphosphate kinase
NACGGEKF_04242	CDS	639	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
NACGGEKF_04243	CDS	1038	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
NACGGEKF_04244	CDS	627	upp	2.4.2.9	COG0035	Uracil phosphoribosyltransferase
NACGGEKF_04245	CDS	1290	uraA		COG2233	Uracil permease
NACGGEKF_04246	CDS	726	hda		COG0593	DnaA regulatory inactivator Hda
NACGGEKF_04247	CDS	360	yfgD		COG1393	putative protein YfgD
NACGGEKF_04248	CDS	1464	bepA	3.4.-.-	COG4783	Beta-barrel assembly-enhancing protease
NACGGEKF_04249	CDS	1068				hypothetical protein
NACGGEKF_04250	CDS	243				hypothetical protein
NACGGEKF_04251	CDS	471	bcp	1.11.1.15	COG1225	Peroxiredoxin Bcp
NACGGEKF_04252	CDS	573	gcvR		COG2716	Glycine cleavage system transcriptional repressor
NACGGEKF_04253	CDS	879	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
NACGGEKF_04254	CDS	1035	bamC		COG3317	Outer membrane protein assembly factor BamC
NACGGEKF_04255	CDS	714	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
NACGGEKF_04256	CDS	864			COG2321	putative protein
NACGGEKF_04257	CDS	2019	tmcA	2.3.1.193	COG1444	tRNA(Met) cytidine acetyltransferase TmcA
NACGGEKF_04258	CDS	201				hypothetical protein
NACGGEKF_04259	CDS	1128	dapE	3.5.1.18	COG0624	Succinyl-diaminopimelate desuccinylase
NACGGEKF_04260	CDS	357	yffB		COG1393	Protein YffB
NACGGEKF_04261	CDS	3114	acrB_2		COG0841	Multidrug efflux pump subunit AcrB
NACGGEKF_04262	CDS	1701	narQ	2.7.13.3		Nitrate/nitrite sensor protein NarQ
NACGGEKF_04263	CDS	1962		1.18.1.2		Ferredoxin--NADP reductase
NACGGEKF_04264	CDS	1299	yfeW	3.4.16.4	COG1680	Putative D-alanyl-D-alanine carboxypeptidase
NACGGEKF_04265	CDS	576	nudK	3.6.1.-		GDP-mannose pyrophosphatase NudK
NACGGEKF_04266	CDS	1044				hypothetical protein
NACGGEKF_04267	CDS	231				hypothetical protein
NACGGEKF_04268	CDS	2001	tktB	2.2.1.1	COG0021	Transketolase 2
NACGGEKF_04269	CDS	951	tal	2.2.1.2		Transaldolase
NACGGEKF_04270	CDS	2280	maeB	1.1.1.40	COG0280	NADP-dependent malic enzyme
NACGGEKF_04271	CDS	2277	clpA		COG0542	ATP-dependent Clp protease ATP-binding subunit ClpA
NACGGEKF_04272	CDS	321	clpS		COG2127	ATP-dependent Clp protease adapter protein ClpS
NACGGEKF_04273	CDS	222	cspD		COG1278	Cold shock-like protein CspD
NACGGEKF_04274	CDS	1947	macB	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
NACGGEKF_04275	CDS	1119	macA		COG0845	Macrolide export protein MacA
NACGGEKF_04276	CDS	951				hypothetical protein
NACGGEKF_04277	CDS	1659				hypothetical protein
NACGGEKF_04278	CDS	900	lysO		COG2431	Lysine exporter LysO
NACGGEKF_04279	CDS	1653	hcp	1.7.99.1	COG1151	Hydroxylamine reductase
NACGGEKF_04280	CDS	969	hcr	1.-.-.-	COG1018	NADH oxidoreductase HCR
NACGGEKF_04281	CDS	1719	poxB	1.2.5.1	COG0028	Pyruvate dehydrogenase [ubiquinone]
NACGGEKF_04282	CDS	1002	ltaE	4.1.2.48	COG2008	Low specificity L-threonine aldolase
NACGGEKF_04283	CDS	1434				hypothetical protein
NACGGEKF_04284	CDS	1014	oleD	1.1.1.412	COG0451	2-alkyl-3-oxoalkanoate reductase
NACGGEKF_04285	CDS	831	amiD	3.5.1.28	COG3023	N-acetylmuramoyl-L-alanine amidase AmiD
NACGGEKF_04286	CDS	324				hypothetical protein
NACGGEKF_04287	CDS	516	ybjP			putative lipoprotein YbjP
NACGGEKF_04288	CDS	729	artP	3.6.3.-	COG4161	Arginine transport ATP-binding protein ArtP
NACGGEKF_04289	CDS	732	artI		COG0834	Putative ABC transporter arginine-binding protein 2
NACGGEKF_04290	CDS	717	artQ		COG4215	Arginine ABC transporter permease protein ArtQ
NACGGEKF_04291	CDS	669	artM_2		COG4160	Arginine ABC transporter permease protein ArtM
NACGGEKF_04292	CDS	732	artJ_2		COG0834	ABC transporter arginine-binding protein 1
NACGGEKF_04293	CDS	1488				hypothetical protein
NACGGEKF_04294	CDS	321				hypothetical protein
NACGGEKF_04295	CDS	1344	ulaA_3		COG3037	Ascorbate-specific PTS system EIIC component
NACGGEKF_04296	CDS	1131	rlmC	2.1.1.189	COG2265	23S rRNA (uracil(747)-C(5))-methyltransferase RlmC
NACGGEKF_04297	CDS	402	ybjO			Inner membrane protein YbjO
NACGGEKF_04298	CDS	846	ydcV_2			Inner membrane ABC transporter permease protein YdcV
NACGGEKF_04299	CDS	954	potH		COG1176	Putrescine transport system permease protein PotH
NACGGEKF_04300	CDS	1134	potA_2	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
NACGGEKF_04301	CDS	1116	potF		COG0687	Putrescine-binding periplasmic protein
NACGGEKF_04302	CDS	477	ybjN			putative protein YbjN
NACGGEKF_04303	CDS	903	rimK	6.3.2.-	COG0189	Ribosomal protein S6--L-glutamate ligase
NACGGEKF_04304	CDS	723	nfsA	1.-.-.-	COG0778	Oxygen-insensitive NADPH nitroreductase
NACGGEKF_04305	CDS	291				hypothetical protein
NACGGEKF_04306	CDS	264	grxA		COG0695	Glutaredoxin 1
NACGGEKF_04307	CDS	378	ybjM			Inner membrane protein YbjM
NACGGEKF_04308	CDS	1686	aspT_2			Aspartate/alanine antiporter
NACGGEKF_04309	CDS	621	rcdA		COG3226	HTH-type transcriptional regulator RcdA
NACGGEKF_04310	CDS	1212	ybjJ			Inner membrane protein YbjJ
NACGGEKF_04311	CDS	816	ybjI	3.1.3.104	COG0561	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YbjI
NACGGEKF_04312	CDS	1233	mdfA			Multidrug transporter MdfA
NACGGEKF_04313	CDS	675	ybjG	3.6.1.27	COG0671	Putative undecaprenyl-diphosphatase YbjG
NACGGEKF_04314	CDS	759	deoR_2		COG1349	Deoxyribose operon repressor
NACGGEKF_04315	CDS	936	dacC_1	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacC
NACGGEKF_04316	CDS	240	dacC_2	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacC
NACGGEKF_04317	CDS	627	gstB	2.5.1.18	COG0625	Glutathione S-transferase GstB
NACGGEKF_04318	CDS	681				hypothetical protein
NACGGEKF_04319	CDS	426				hypothetical protein
NACGGEKF_04320	CDS	891	cysL		COG0583	HTH-type transcriptional regulator CysL
NACGGEKF_04321	CDS	1686		1.5.5.1	COG0644	Electron transfer flavoprotein-ubiquinone oxidoreductase
NACGGEKF_04322	CDS	192				hypothetical protein
NACGGEKF_04323	CDS	1164	mmgC	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
NACGGEKF_04324	CDS	198				hypothetical protein
NACGGEKF_04325	CDS	948	etfA		COG2025	Electron transfer flavoprotein subunit alpha
NACGGEKF_04326	CDS	750	etfB			Electron transfer flavoprotein subunit beta
NACGGEKF_04327	CDS	516				hypothetical protein
NACGGEKF_04328	CDS	384				hypothetical protein
NACGGEKF_04329	CDS	1326	rimO	2.8.4.4	COG0621	Ribosomal protein S12 methylthiotransferase RimO
NACGGEKF_04330	CDS	912	gsiD		COG1173	Glutathione transport system permease protein GsiD
NACGGEKF_04331	CDS	921	gsiC		COG0601	Glutathione transport system permease protein GsiC
NACGGEKF_04332	CDS	1539	gsiB		COG0747	Glutathione-binding protein GsiB
NACGGEKF_04333	CDS	1872	gsiA	7.4.2.10	COG1123	Glutathione import ATP-binding protein GsiA
NACGGEKF_04334	CDS	942	iaaA	3.4.19.5	COG1446	Isoaspartyl peptidase
NACGGEKF_04335	CDS	1236	moeA	2.10.1.1	COG0303	Molybdopterin molybdenumtransferase
NACGGEKF_04336	CDS	750	moeB	2.7.7.80	COG0476	Molybdopterin-synthase adenylyltransferase
NACGGEKF_04337	CDS	900	cutD	1.97.1.-	COG1180	Choline trimethylamine-lyase activating enzyme
NACGGEKF_04338	CDS	2433	pflD	4.2.1.172	COG1882	Trans-4-hydroxy-L-proline dehydratase
NACGGEKF_04339	CDS	810	ybiV_1	3.1.3.23	COG0561	Sugar phosphatase YbiV
NACGGEKF_04340	CDS	1266	ybiU			putative protein YbiU
NACGGEKF_04341	CDS	531	ybiV_2	3.1.3.23	COG0561	Sugar phosphatase YbiV
NACGGEKF_04342	CDS	897				hypothetical protein
NACGGEKF_04343	CDS	1593	ybiT		COG0488	putative ABC transporter ATP-binding protein YbiT
NACGGEKF_04344	CDS	921	ybiS	2.-.-.-	COG1376	putative L,D-transpeptidase YbiS
NACGGEKF_04345	CDS	1113	ybiR		COG0471	Inner membrane protein YbiR
NACGGEKF_04346	CDS	474	mntR		COG1321	Transcriptional regulator MntR
NACGGEKF_04347	CDS	129	mntS			Small protein MntS
NACGGEKF_04348	CDS	1581	opgE	2.7.-.-	COG2194	Phosphoethanolamine transferase OpgE
NACGGEKF_04349	CDS	516	ompX_2		COG3637	Outer membrane protein X
NACGGEKF_04350	CDS	888	rhtA		COG5006	Threonine/homoserine exporter RhtA
NACGGEKF_04351	CDS	504	dps	1.16.-.-	COG0783	DNA protection during starvation protein
NACGGEKF_04352	CDS	747	glnH		COG0834	Glutamine-binding periplasmic protein
NACGGEKF_04353	CDS	660	glnP		COG0765	Glutamine transport system permease protein GlnP
NACGGEKF_04354	CDS	723	glnQ_3		COG1126	Glutamine transport ATP-binding protein GlnQ
NACGGEKF_04355	CDS	2223	ybiO		COG0668	Moderate conductance mechanosensitive channel YbiO
NACGGEKF_04356	CDS	927	rlmF	2.1.1.181	COG3129	Ribosomal RNA large subunit methyltransferase F
NACGGEKF_04357	CDS	267	ybiI		COG1734	putative protein YbiI
NACGGEKF_04358	CDS	261	mcbA			putative protein McbA
NACGGEKF_04359	CDS	975	ybiB		COG0547	putative protein YbiB
NACGGEKF_04360	CDS	2145	dinG	3.6.4.12	COG1199	ATP-dependent DNA helicase DinG
NACGGEKF_04361	CDS	1365	rhlE	3.6.4.13	COG0513	ATP-dependent RNA helicase RhlE
NACGGEKF_04362	CDS	675	cecR		COG1309	HTH-type transcriptional dual regulator CecR
NACGGEKF_04363	CDS	996				hypothetical protein
NACGGEKF_04364	CDS	1737	ybhF		COG1131	putative multidrug ABC transporter ATP-binding protein YbhF
NACGGEKF_04365	CDS	1131	ybhS		COG0842	putative multidrug ABC transporter permease YbhS
NACGGEKF_04366	CDS	1107	ybhR		COG0842	putative multidrug ABC transporter permease YbhR
NACGGEKF_04367	CDS	411	ybhQ			Inner membrane protein YbhQ
NACGGEKF_04368	CDS	759				hypothetical protein
NACGGEKF_04369	CDS	1242	clsB	2.7.8.-	COG1502	Cardiolipin synthase B
NACGGEKF_04370	CDS	963	ybhN		COG0392	Inner membrane protein YbhN
NACGGEKF_04371	CDS	561				hypothetical protein
NACGGEKF_04372	CDS	603				hypothetical protein
NACGGEKF_04373	CDS	522	ybhL_1		COG0670	Inner membrane protein YbhL
NACGGEKF_04374	CDS	186				hypothetical protein
NACGGEKF_04375	CDS	705	ybhL_2		COG0670	Inner membrane protein YbhL
NACGGEKF_04376	CDS	453	moaE	2.8.1.12	COG0314	Molybdopterin synthase catalytic subunit
NACGGEKF_04377	CDS	246	moaD		COG1977	Molybdopterin synthase sulfur carrier subunit
NACGGEKF_04378	CDS	444	moaC	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase
NACGGEKF_04379	CDS	513	moaB		COG0521	Molybdenum cofactor biosynthesis protein B
NACGGEKF_04380	CDS	1023	moaA	4.1.99.22	COG2896	GTP 3',8-cyclase
NACGGEKF_04381	CDS	909	ybhK		COG0391	Putative gluconeogenesis factor
NACGGEKF_04382	CDS	2298	slrP	2.3.2.27	COG4886	E3 ubiquitin-protein ligase SlrP
NACGGEKF_04383	CDS	2022	uvrB		COG0556	UvrABC system protein B
NACGGEKF_04384	CDS	687	bioD1_2	6.3.3.3	COG0132	ATP-dependent dethiobiotin synthetase BioD 1
NACGGEKF_04385	CDS	756	bioC	2.1.1.197	COG0500	Malonyl-[acyl-carrier protein] O-methyltransferase
NACGGEKF_04386	CDS	1158	bioF	2.3.1.47	COG0156	8-amino-7-oxononanoate synthase
NACGGEKF_04387	CDS	1041	bioB	2.8.1.6	COG0502	Biotin synthase
NACGGEKF_04388	CDS	1290	bioA	2.6.1.62	COG0161	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase
NACGGEKF_04389	CDS	477				hypothetical protein
NACGGEKF_04390	CDS	1521	hutH	4.3.1.3	COG2986	Histidine ammonia-lyase
NACGGEKF_04391	CDS	1686	hutU	4.2.1.49	COG2987	Urocanate hydratase
NACGGEKF_04392	CDS	726	nagR_2		COG2188	HTH-type transcriptional repressor NagR
NACGGEKF_04393	CDS	942	hutG	3.5.3.8	COG0010	Formimidoylglutamase
NACGGEKF_04394	CDS	1170	hutI	3.5.2.7	COG1228	Imidazolonepropionase
NACGGEKF_04395	CDS	1284	ybhC	3.1.2.-	COG4677	Putative acyl-CoA thioester hydrolase YbhC
NACGGEKF_04396	CDS	996	pgl	3.1.1.31	COG2706	6-phosphogluconolactonase
NACGGEKF_04397	CDS	819	ybhA_2	3.1.3.74	COG0561	Pyridoxal phosphate phosphatase YbhA
NACGGEKF_04398	CDS	1059	btuD_5	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
NACGGEKF_04399	CDS	690	modB		COG4149	Molybdenum transport system permease protein ModB
NACGGEKF_04400	CDS	774	modA		COG0725	Molybdate-binding protein ModA
NACGGEKF_04401	CDS	150	acrZ			Multidrug efflux pump accessory protein AcrZ
NACGGEKF_04402	CDS	789	modE		COG2005	DNA-binding transcriptional dual regulator ModE
NACGGEKF_04403	CDS	1476	modF		COG1119	ABC transporter ATP-binding protein ModF
NACGGEKF_04404	CDS	909				hypothetical protein
NACGGEKF_04405	CDS	1017	galE	5.1.3.2	COG1087	UDP-glucose 4-epimerase
NACGGEKF_04406	CDS	1047	galT	2.7.7.12	COG1085	Galactose-1-phosphate uridylyltransferase
NACGGEKF_04407	CDS	1149	galK	2.7.1.6	COG0153	Galactokinase
NACGGEKF_04408	CDS	1041	galM	5.1.3.3	COG2017	Aldose 1-epimerase
NACGGEKF_04409	CDS	753	gpmA	5.4.2.11	COG0588	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
NACGGEKF_04410	CDS	777	yusV		COG1120	putative siderophore transport system ATP-binding protein YusV
NACGGEKF_04411	CDS	1080	hmuU		COG0609	Hemin transport system permease protein HmuU
NACGGEKF_04412	CDS	699	citG_4	2.4.2.52		2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase
NACGGEKF_04413	CDS	1299	oadB_2	7.2.4.2	COG1883	Oxaloacetate decarboxylase beta chain
NACGGEKF_04414	CDS	801	oadA_2	7.2.4.2	COG0511	Oxaloacetate decarboxylase alpha chain
NACGGEKF_04415	CDS	522				hypothetical protein
NACGGEKF_04416	CDS	366				hypothetical protein
NACGGEKF_04417	CDS	1332				hypothetical protein
NACGGEKF_04418	CDS	330				hypothetical protein
NACGGEKF_04419	CDS	519				hypothetical protein
NACGGEKF_04420	CDS	1242				hypothetical protein
NACGGEKF_04421	CDS	528				hypothetical protein
NACGGEKF_04422	CDS	444				hypothetical protein
NACGGEKF_04423	CDS	1830				hypothetical protein
NACGGEKF_04424	CDS	672				hypothetical protein
NACGGEKF_04425	tRNA	77				tRNA-Pro(ggg)
NACGGEKF_04426	CDS	1761	yejM		COG3083	Inner membrane protein YejM
NACGGEKF_04427	CDS	228				hypothetical protein
NACGGEKF_04428	CDS	1008	yejK		COG3081	Nucleoid-associated protein YejK
NACGGEKF_04429	CDS	621				hypothetical protein
NACGGEKF_04430	CDS	285	rplY		COG1825	50S ribosomal protein L25
NACGGEKF_04431	CDS	1761	radD	3.6.4.12	COG1061	Putative DNA repair helicase RadD
NACGGEKF_04432	CDS	696	rsuA	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
NACGGEKF_04433	CDS	1191	bcr			Bicyclomycin resistance protein
NACGGEKF_04434	CDS	345	yejG			putative protein YejG
NACGGEKF_04435	CDS	1590	yejF		COG4172	putative ABC transporter ATP-binding protein YejF
NACGGEKF_04436	CDS	1026	yejE		COG4239	Inner membrane ABC transporter permease protein YejE
NACGGEKF_04437	CDS	1095	yejB		COG4174	Inner membrane ABC transporter permease protein YejB
NACGGEKF_04438	CDS	1806				hypothetical protein
NACGGEKF_04439	CDS	1557	pdeN_2	3.1.4.52	COG2200	putative cyclic di-GMP phosphodiesterase PdeN
NACGGEKF_04440	CDS	573	mepS_2	3.4.-.-	COG0791	Murein DD-endopeptidase MepS/Murein LD-carboxypeptidase
NACGGEKF_04441	CDS	720	lpxT	2.7.4.29	COG0671	Lipid A 1-diphosphate synthase
NACGGEKF_04442	CDS	987	yeiR	3.6.-.-	COG0523	Zinc-binding GTPase YeiR
NACGGEKF_04443	CDS	573	yeiP		COG0231	Elongation factor P-like protein
NACGGEKF_04444	CDS	255				hypothetical protein
NACGGEKF_04445	CDS	666				hypothetical protein
NACGGEKF_04446	CDS	1182	setB			Sugar efflux transporter B
NACGGEKF_04447	CDS	108				hypothetical protein
NACGGEKF_04448	CDS	1131	fruB		COG1925	Multiphosphoryl transfer protein
NACGGEKF_04449	CDS	939	lacC_2	2.7.1.144		Tagatose-6-phosphate kinase
NACGGEKF_04450	CDS	1689	fruA_3		COG1299	PTS system fructose-specific EIIB'BC component
NACGGEKF_04451	CDS	858	nfo	3.1.21.2	COG0648	Endonuclease 4
NACGGEKF_04452	CDS	1050				hypothetical protein
NACGGEKF_04453	CDS	864	cmpR		COG0583	HTH-type transcriptional activator CmpR
NACGGEKF_04454	CDS	1470	lysP		COG0833	Lysine-specific permease
NACGGEKF_04455	CDS	1992	cirA		COG4771	Colicin I receptor
NACGGEKF_04456	CDS	1323	uhpC_2		COG2271	Membrane sensor protein UhpC
NACGGEKF_04457	CDS	888		3.1.3.3	COG0560	Phosphoserine phosphatase
NACGGEKF_04458	CDS	1368	sdaA_2	4.3.1.17	COG1760	L-serine dehydratase 1
NACGGEKF_04459	CDS	390				hypothetical protein
NACGGEKF_04460	CDS	858	yeiG	3.1.2.12	COG0627	S-formylglutathione hydrolase YeiG
NACGGEKF_04461	CDS	669	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
NACGGEKF_04462	CDS	1161				hypothetical protein
