locus_tag	ftype	length_bp	gene	EC_number	COG	product
GKBEMDEF_04815	CDS	726				hypothetical protein
GKBEMDEF_04816	CDS	1197	mhpT			3-(3-hydroxy-phenyl)propionate transporter
GKBEMDEF_04817	CDS	1017	mhpE	4.1.3.39	COG0119	4-hydroxy-2-oxovalerate aldolase
GKBEMDEF_04818	CDS	951	mhpF	1.2.1.10	COG4569	Acetaldehyde dehydrogenase
GKBEMDEF_04819	CDS	807	mhpD	4.2.1.80	COG3971	2-keto-4-pentenoate hydratase
GKBEMDEF_04820	CDS	867	mhpC	3.7.1.14	COG0596	2-hydroxy-6-oxononadienedioate/2-hydroxy-6-oxononatrienedioate hydrolase
GKBEMDEF_04821	CDS	945	mhpB	1.13.11.16		2,3-dihydroxyphenylpropionate/2,3-dihydroxicinnamic acid 1,2-dioxygenase
GKBEMDEF_04822	CDS	264	mhpA_1	1.14.13.127	COG0654	3-(3-hydroxy-phenyl)propionate/3-hydroxycinnamic acid hydroxylase
GKBEMDEF_04823	CDS	1425	mhpA_2	1.14.13.127	COG0654	3-(3-hydroxy-phenyl)propionate/3-hydroxycinnamic acid hydroxylase
GKBEMDEF_04824	CDS	813				hypothetical protein
GKBEMDEF_04825	CDS	1059			COG0614	putative protein
GKBEMDEF_04826	CDS	1008			COG0609	putative ABC transporter permease protein
GKBEMDEF_04827	CDS	750			COG1120	putative ABC transporter ATP-binding protein
GKBEMDEF_04828	CDS	744				hypothetical protein
GKBEMDEF_04829	CDS	837	ydiB	1.1.1.282	COG0169	Quinate/shikimate dehydrogenase
GKBEMDEF_04830	CDS	1323	dgoT_2			D-galactonate transporter
GKBEMDEF_04831	CDS	1854				hypothetical protein
GKBEMDEF_04832	CDS	639	nicS			HTH-type transcriptional repressor NicS
GKBEMDEF_04833	CDS	213	fumD	4.2.1.2		Fumarase D
GKBEMDEF_04834	CDS	1413	pykF	2.7.1.40	COG0469	Pyruvate kinase I
GKBEMDEF_04835	CDS	237	lpp1			Major outer membrane lipoprotein Lpp 1
GKBEMDEF_04836	CDS	987	ynhG	2.-.-.-	COG1376	putative L,D-transpeptidase YnhG
GKBEMDEF_04837	CDS	417	sufE		COG2166	Cysteine desulfuration protein SufE
GKBEMDEF_04838	CDS	1221	sufS	2.8.1.7	COG0520	Cysteine desulfurase
GKBEMDEF_04839	CDS	1275	sufD		COG0719	FeS cluster assembly protein SufD
GKBEMDEF_04840	CDS	747	sufC		COG0396	putative ATP-dependent transporter SufC
GKBEMDEF_04841	CDS	1488	sufB		COG0719	FeS cluster assembly protein SufB
GKBEMDEF_04842	CDS	378	sufA		COG0316	Protein SufA
GKBEMDEF_04843	CDS	198				hypothetical protein
GKBEMDEF_04844	CDS	396				hypothetical protein
GKBEMDEF_04845	CDS	633				hypothetical protein
GKBEMDEF_04846	CDS	1185	lldD_2	1.1.-.-	COG1304	L-lactate dehydrogenase
GKBEMDEF_04847	CDS	3093	cnrA			Nickel and cobalt resistance protein CnrA
GKBEMDEF_04848	CDS	1110	mdtA_4			Multidrug resistance protein MdtA
GKBEMDEF_04849	CDS	537				hypothetical protein
GKBEMDEF_04850	CDS	996				hypothetical protein
GKBEMDEF_04851	CDS	912	hdfR_4			HTH-type transcriptional regulator HdfR
GKBEMDEF_04852	CDS	999	btuF_3			Vitamin B12-binding protein
GKBEMDEF_04853	CDS	1038	hmuU_3		COG0609	Hemin transport system permease protein HmuU
GKBEMDEF_04854	CDS	762	fecE		COG1120	Fe(3+) dicitrate transport ATP-binding protein FecE
GKBEMDEF_04855	CDS	1233	mdtH_2			Multidrug resistance protein MdtH
GKBEMDEF_04856	CDS	1032	xecA1	4.4.1.23		2-hydroxypropyl-CoM lyase
GKBEMDEF_04857	CDS	981				hypothetical protein
GKBEMDEF_04858	CDS	219				hypothetical protein
GKBEMDEF_04859	CDS	321				hypothetical protein
GKBEMDEF_04860	CDS	249				hypothetical protein
GKBEMDEF_04861	CDS	411	menI	3.1.2.28	COG2050	1,4-dihydroxy-2-naphthoyl-CoA hydrolase
GKBEMDEF_04862	CDS	3057			COG0247	putative protein
GKBEMDEF_04863	CDS	1113	ydiK		COG0628	Putative transport protein YdiK
GKBEMDEF_04864	CDS	2379	ppsA	2.7.9.2	COG0574	Phosphoenolpyruvate synthase
GKBEMDEF_04865	CDS	834	ppsR	2.7.11.33	COG1806	Phosphoenolpyruvate synthase regulatory protein
GKBEMDEF_04866	CDS	1047	aroH	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Trp-sensitive
GKBEMDEF_04867	CDS	228				hypothetical protein
GKBEMDEF_04868	CDS	1443	selO	2.7.7.-	COG0397	Protein adenylyltransferase SelO
GKBEMDEF_04869	CDS	465	mepS_2	3.4.-.-	COG0791	Murein DD-endopeptidase MepS/Murein LD-carboxypeptidase
GKBEMDEF_04870	CDS	750	btuD_5	7.6.2.8	COG4138	Vitamin B12 import ATP-binding protein BtuD
GKBEMDEF_04871	CDS	552	btuE	1.11.1.15	COG0386	Thioredoxin/glutathione peroxidase BtuE
GKBEMDEF_04872	CDS	801	metQ_3		COG1464	D-methionine-binding lipoprotein MetQ
GKBEMDEF_04873	CDS	987	btuC		COG4139	Vitamin B12 import system permease protein BtuC
GKBEMDEF_04874	CDS	1434				hypothetical protein
GKBEMDEF_04875	CDS	915	hdfR_5			HTH-type transcriptional regulator HdfR
GKBEMDEF_04876	CDS	1254	dadA_2	1.4.99.-		D-amino acid dehydrogenase
GKBEMDEF_04877	CDS	369	amnD	3.5.99.5		2-aminomuconate deaminase
GKBEMDEF_04878	CDS	300	ihfA		COG0776	Integration host factor subunit alpha
GKBEMDEF_04879	CDS	2388	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
GKBEMDEF_04880	CDS	984	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
GKBEMDEF_04881	CDS	357	rplT		COG0292	50S ribosomal protein L20
GKBEMDEF_04882	CDS	198	rpmI		COG0291	50S ribosomal protein L35
GKBEMDEF_04883	CDS	435	infC		COG0290	Translation initiation factor IF-3
GKBEMDEF_04884	CDS	1929	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
GKBEMDEF_04885	CDS	234				hypothetical protein
GKBEMDEF_04886	CDS	759				hypothetical protein
GKBEMDEF_04887	CDS	933	pfkB	2.7.1.11	COG1105	ATP-dependent 6-phosphofructokinase isozyme 2
GKBEMDEF_04888	CDS	285				hypothetical protein
GKBEMDEF_04889	CDS	873		2.7.1.-		putative ketoamine kinase
GKBEMDEF_04890	CDS	738	tonB		COG0810	Protein TonB
GKBEMDEF_04891	CDS	297	yciI		COG2350	Protein YciI
GKBEMDEF_04892	CDS	648	yceI		COG2353	Protein YceI
GKBEMDEF_04893	CDS	207				hypothetical protein
GKBEMDEF_04894	CDS	1461	clsA	2.7.8.-	COG1502	Cardiolipin synthase A
GKBEMDEF_04895	CDS	330				hypothetical protein
GKBEMDEF_04896	CDS	834				hypothetical protein
GKBEMDEF_04897	CDS	1005	btuD_6	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
GKBEMDEF_04898	CDS	1014	oppD		COG0444	Oligopeptide transport ATP-binding protein OppD
GKBEMDEF_04899	CDS	909	oppC		COG1173	Oligopeptide transport system permease protein OppC
GKBEMDEF_04900	CDS	921	oppB		COG0601	Oligopeptide transport system permease protein OppB
GKBEMDEF_04901	CDS	1635	oppA_2		COG4166	Periplasmic oligopeptide-binding protein
GKBEMDEF_04902	CDS	648				hypothetical protein
GKBEMDEF_04903	CDS	2676	adhE_2		COG1012	Aldehyde-alcohol dehydrogenase
GKBEMDEF_04904	CDS	528	tdk	2.7.1.21	COG1435	Thymidine kinase
GKBEMDEF_04905	CDS	408	hns			DNA-binding protein H-NS
GKBEMDEF_04906	CDS	903	galU	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
GKBEMDEF_04907	CDS	1014	rssB_2		COG0784	Regulator of RpoS
GKBEMDEF_04908	CDS	903			COG1752	putative NTE family protein
GKBEMDEF_04909	CDS	459				hypothetical protein
GKBEMDEF_04910	CDS	843	purU	3.5.1.10	COG0788	Formyltetrahydrofolate deformylase
GKBEMDEF_04911	tRNA	85				tRNA-Tyr(gta)
GKBEMDEF_04912	tRNA	85				tRNA-Tyr(gta)
GKBEMDEF_04913	CDS	444	lrpC		COG1522	HTH-type transcriptional regulator LrpC
GKBEMDEF_04914	CDS	897				hypothetical protein
GKBEMDEF_04915	CDS	678	narI	1.7.5.1	COG2181	Respiratory nitrate reductase 1 gamma chain
GKBEMDEF_04916	CDS	711	narJ		COG2180	Nitrate reductase molybdenum cofactor assembly chaperone NarJ
GKBEMDEF_04917	CDS	1536	narH	1.7.5.1	COG1140	Respiratory nitrate reductase 1 beta chain
GKBEMDEF_04918	CDS	3744	narG	1.7.5.1	COG5013	Respiratory nitrate reductase 1 alpha chain
GKBEMDEF_04919	CDS	1389	narK		COG2223	Nitrate/nitrite transporter NarK
GKBEMDEF_04920	CDS	1779	narX	2.7.13.3		Nitrate/nitrite sensor protein NarX
GKBEMDEF_04921	CDS	651	narL		COG2197	Nitrate/nitrite response regulator protein NarL
GKBEMDEF_04922	CDS	1383				Invasin
GKBEMDEF_04923	CDS	2598	nasA	1.7.-.-		Nitrate reductase
GKBEMDEF_04924	CDS	4068	norW_2	1.18.1.-		Nitric oxide reductase FlRd-NAD(+) reductase
GKBEMDEF_04925	CDS	789	nrtD	7.3.2.4	COG1116	Nitrate import ATP-binding protein NrtD
GKBEMDEF_04926	CDS	885	cmpB			Bicarbonate transport system permease protein CmpB
GKBEMDEF_04927	CDS	1257	nrtA		COG0715	Nitrate/nitrite binding protein NrtA
GKBEMDEF_04928	CDS	1182	nasR			Nitrate regulatory protein
GKBEMDEF_04929	CDS	354	ychN		COG1553	Protein YchN
GKBEMDEF_04930	CDS	243				hypothetical protein
GKBEMDEF_04931	CDS	681	chaC	4.3.2.7	COG3703	Glutathione-specific gamma-glutamylcyclotransferase
GKBEMDEF_04932	CDS	231	chaB		COG4572	Putative cation transport regulator ChaB
GKBEMDEF_04933	CDS	1101	chaA		COG0387	Sodium-potassium/proton antiporter ChaA
GKBEMDEF_04934	CDS	855	kdsA	2.5.1.55	COG2877	2-dehydro-3-deoxyphosphooctonate aldolase
GKBEMDEF_04935	CDS	813				hypothetical protein
GKBEMDEF_04936	CDS	393	ychQ		COG3094	Protein YchQ
GKBEMDEF_04937	CDS	435	prmC_2	2.1.1.297	COG2890	Release factor glutamine methyltransferase
GKBEMDEF_04938	CDS	516				hypothetical protein
GKBEMDEF_04939	CDS	1320	xylA_2	5.3.1.5		Xylose isomerase
GKBEMDEF_04940	CDS	1455	uidB		COG2211	Glucuronide carrier protein
GKBEMDEF_04941	CDS	1680	xynB	3.2.1.37		Beta-xylosidase
GKBEMDEF_04942	CDS	639				hypothetical protein
GKBEMDEF_04943	CDS	375				IS256 family transposase ISSod4
GKBEMDEF_04944	CDS	810				hypothetical protein
GKBEMDEF_04945	CDS	2223				hypothetical protein
GKBEMDEF_04946	CDS	387				IS3 family transposase ISYpe1
GKBEMDEF_04947	CDS	267				IS3 family transposase ISYpe1
GKBEMDEF_04948	CDS	114				hypothetical protein
GKBEMDEF_04949	CDS	1128				hypothetical protein
GKBEMDEF_04950	CDS	264				hypothetical protein
GKBEMDEF_04951	CDS	1149				hypothetical protein
GKBEMDEF_04952	CDS	267				hypothetical protein
GKBEMDEF_04953	CDS	459				hypothetical protein
GKBEMDEF_04954	CDS	717				hypothetical protein
GKBEMDEF_04955	CDS	510				IS3 family transposase IS1400
GKBEMDEF_04956	CDS	282				IS3 family transposase IS1400
GKBEMDEF_04957	CDS	1008				hypothetical protein
GKBEMDEF_04958	CDS	3288				hypothetical protein
GKBEMDEF_04959	CDS	6321	rhlE_2	3.6.4.13		ATP-dependent RNA helicase RhlE
GKBEMDEF_04960	CDS	312	hsdS		COG0732	Type-1 restriction enzyme EcoKI specificity protein
GKBEMDEF_04961	CDS	276				hypothetical protein
GKBEMDEF_04962	CDS	1590	hsdM	2.1.1.72	COG0286	Type I restriction enzyme EcoKI M protein
GKBEMDEF_04963	CDS	3513				hypothetical protein
GKBEMDEF_04964	CDS	1266	intA_3		COG0582	Prophage integrase IntA
GKBEMDEF_04965	tRNA	85				tRNA-Leu(caa)
GKBEMDEF_04966	CDS	669	can_2	4.2.1.1	COG0288	Carbonic anhydrase 2
GKBEMDEF_04967	CDS	1470	dauA_3		COG0659	C4-dicarboxylic acid transporter DauA
GKBEMDEF_04968	CDS	1020	ahr	1.1.1.2	COG1064	Aldehyde reductase Ahr
GKBEMDEF_04969	CDS	873	ugpA_2		COG1175	sn-glycerol-3-phosphate transport system permease protein UgpA
GKBEMDEF_04970	CDS	888	lacG_2			Lactose transport system permease protein LacG
GKBEMDEF_04971	CDS	825	cpdA_2	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
GKBEMDEF_04972	CDS	1074	ugpC_2	7.6.2.10	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
GKBEMDEF_04973	CDS	1311	ugpB_2		COG1653	sn-glycerol-3-phosphate-binding periplasmic protein UgpB
GKBEMDEF_04974	CDS	900	iolE_3	4.2.1.44	COG1082	Inosose dehydratase
GKBEMDEF_04975	CDS	885				hypothetical protein
GKBEMDEF_04976	CDS	1014	iolG_5	1.1.1.18	COG0673	Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
GKBEMDEF_04977	CDS	1941	iolD	3.7.1.22	COG3962	3D-(3,5/4)-trihydroxycyclohexane-1,2-dione hydrolase
GKBEMDEF_04978	CDS	1914	iolC	2.7.1.92		5-dehydro-2-deoxygluconokinase
GKBEMDEF_04979	CDS	858	hexR_4		COG1737	HTH-type transcriptional regulator HexR
GKBEMDEF_04980	CDS	405	ynjB		COG4134	Protein YnjB
GKBEMDEF_04981	CDS	1245	ynjC		COG4135	Inner membrane ABC transporter permease protein YnjC
GKBEMDEF_04982	CDS	633	fbpC2	7.2.2.7	COG3842	Fe(3+) ions import ATP-binding protein FbpC 2
GKBEMDEF_04983	CDS	1308	ynjE	2.8.1.1	COG2897	Thiosulfate sulfurtransferase YnjE
GKBEMDEF_04984	CDS	624	ynjF		COG0558	Inner membrane protein YnjF
GKBEMDEF_04985	CDS	411	nudG	3.6.1.65	COG0494	CTP pyrophosphohydrolase
GKBEMDEF_04986	CDS	1344	gdhA_2	1.4.1.4	COG0334	NADP-specific glutamate dehydrogenase
GKBEMDEF_04987	CDS	981	ppsC	2.3.1.41		Phthiocerol synthesis polyketide synthase type I PpsC
GKBEMDEF_04988	CDS	1947	topB	5.6.2.1	COG0550	DNA topoisomerase 3
GKBEMDEF_04989	CDS	1044	selD	2.7.9.3	COG0709	Selenide, water dikinase
GKBEMDEF_04990	CDS	747	phoC	3.1.3.2		Major phosphate-irrepressible acid phosphatase
GKBEMDEF_04991	CDS	552	ydjA	1.-.-.-	COG0778	Putative NAD(P)H nitroreductase YdjA
GKBEMDEF_04992	CDS	1854	sppA	3.4.21.-	COG0616	Protease 4
GKBEMDEF_04993	CDS	1020	ansA	3.5.1.1	COG0252	L-asparaginase 1
GKBEMDEF_04994	CDS	642	pncA	3.5.1.19	COG1335	Nicotinamidase
GKBEMDEF_04995	CDS	1254	chiA1	3.2.1.14		Chitinase A1
GKBEMDEF_04996	CDS	345				hypothetical protein
GKBEMDEF_04997	CDS	279				hypothetical protein
GKBEMDEF_04998	CDS	414	msrB	1.8.4.12	COG0229	Peptide methionine sulfoxide reductase MsrB
GKBEMDEF_04999	CDS	996	gapA	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase A
GKBEMDEF_05000	CDS	885	yeaD	5.1.3.15	COG0676	Putative glucose-6-phosphate 1-epimerase
GKBEMDEF_05001	CDS	855				hypothetical protein
GKBEMDEF_05002	CDS	747	mipA		COG3713	MltA-interacting protein
GKBEMDEF_05003	CDS	1935				hypothetical protein
GKBEMDEF_05004	CDS	1284				hypothetical protein
GKBEMDEF_05005	CDS	564				hypothetical protein
GKBEMDEF_05006	CDS	483	gpx1	1.11.1.22		Hydroperoxy fatty acid reductase gpx1
GKBEMDEF_05007	CDS	312				hypothetical protein
GKBEMDEF_05008	CDS	882	dmlR_16			HTH-type transcriptional regulator DmlR
GKBEMDEF_05009	CDS	1218	sotB_3			Sugar efflux transporter B
GKBEMDEF_05010	CDS	750	butA	1.1.1.304		Diacetyl reductase [(S)-acetoin forming]
GKBEMDEF_05011	CDS	906	pgrR_8			HTH-type transcriptional regulator PgrR
GKBEMDEF_05012	CDS	1320	umuC_3		COG0389	Protein UmuC
GKBEMDEF_05013	CDS	420	umuD_3	3.4.21.-	COG1974	Protein UmuD
GKBEMDEF_05014	CDS	243				hypothetical protein
GKBEMDEF_05015	CDS	1140				hypothetical protein
GKBEMDEF_05016	CDS	501				hypothetical protein
GKBEMDEF_05017	CDS	447				hypothetical protein
GKBEMDEF_05018	CDS	792	nimR_3			HTH-type transcriptional regulator NimR
GKBEMDEF_05019	CDS	1185	nimT		COG2807	2-nitroimidazole transporter
GKBEMDEF_05020	CDS	693	pyrG_2	6.3.4.2		CTP synthase
GKBEMDEF_05021	CDS	510				hypothetical protein
GKBEMDEF_05022	CDS	357				hypothetical protein
GKBEMDEF_05023	CDS	240				hypothetical protein
GKBEMDEF_05024	CDS	1140				hypothetical protein
GKBEMDEF_05025	CDS	1173	gpFI_2			Putative prophage major tail sheath protein
GKBEMDEF_05026	CDS	516				hypothetical protein
GKBEMDEF_05027	CDS	318				hypothetical protein
GKBEMDEF_05028	CDS	2976				hypothetical protein
GKBEMDEF_05029	CDS	492				hypothetical protein
GKBEMDEF_05030	CDS	1359				hypothetical protein
GKBEMDEF_05031	CDS	1098				hypothetical protein
GKBEMDEF_05032	CDS	213				hypothetical protein
GKBEMDEF_05033	CDS	3027				hypothetical protein
GKBEMDEF_05034	CDS	924				hypothetical protein
GKBEMDEF_05035	CDS	351				hypothetical protein
GKBEMDEF_05036	CDS	588				hypothetical protein
GKBEMDEF_05037	CDS	636				hypothetical protein
GKBEMDEF_05038	CDS	468				hypothetical protein
GKBEMDEF_05039	CDS	321				hypothetical protein
GKBEMDEF_05040	CDS	546				hypothetical protein
GKBEMDEF_05041	CDS	279				hypothetical protein
GKBEMDEF_05042	CDS	201				hypothetical protein
GKBEMDEF_05043	CDS	516				hypothetical protein
GKBEMDEF_05044	CDS	867				hypothetical protein
GKBEMDEF_05045	CDS	1035				hypothetical protein
GKBEMDEF_05046	CDS	840				hypothetical protein
GKBEMDEF_05047	CDS	1728				hypothetical protein
GKBEMDEF_05048	CDS	1053				hypothetical protein
GKBEMDEF_05049	CDS	747				hypothetical protein
GKBEMDEF_05050	CDS	1017				hypothetical protein
GKBEMDEF_05051	CDS	1947				hypothetical protein
GKBEMDEF_05052	CDS	2148				hypothetical protein
GKBEMDEF_05053	CDS	936	dam_4	2.1.1.72	COG0338	DNA adenine methylase
GKBEMDEF_05054	CDS	228				hypothetical protein
GKBEMDEF_05055	CDS	567				hypothetical protein
GKBEMDEF_05056	CDS	225				hypothetical protein
GKBEMDEF_05057	CDS	264				hypothetical protein
GKBEMDEF_05058	CDS	378				hypothetical protein
GKBEMDEF_05059	CDS	219				hypothetical protein
GKBEMDEF_05060	CDS	279				hypothetical protein
GKBEMDEF_05061	CDS	300				hypothetical protein
GKBEMDEF_05062	CDS	984	xerC_6			Tyrosine recombinase XerC
GKBEMDEF_05063	CDS	1014	dgcP	2.7.7.65	COG2203	Diguanylate cyclase DgcP
GKBEMDEF_05064	CDS	102	yoaK			putative membrane protein YoaK
GKBEMDEF_05065	CDS	264				hypothetical protein
GKBEMDEF_05066	CDS	639	leuE_1		COG1280	Leucine efflux protein
GKBEMDEF_05067	CDS	915	lpxP	2.3.1.242	COG1560	Lipid A biosynthesis palmitoleoyltransferase
GKBEMDEF_05068	CDS	1044	ansB	3.5.1.1		L-asparaginase
GKBEMDEF_05069	CDS	1209		3.1.4.-	COG2206	3'3'-cGAMP-specific phosphodiesterase 1
GKBEMDEF_05070	CDS	1785				hypothetical protein
GKBEMDEF_05071	CDS	891	gltC_4			HTH-type transcriptional regulator GltC
GKBEMDEF_05072	CDS	1509	lpdC_2	4.1.1.59	COG0043	Gallate decarboxylase
GKBEMDEF_05073	CDS	687	pdeH_2	3.1.4.52		Cyclic di-GMP phosphodiesterase PdeH
GKBEMDEF_05074	CDS	633				hypothetical protein
GKBEMDEF_05075	CDS	105				hypothetical protein
GKBEMDEF_05076	CDS	198				hypothetical protein
GKBEMDEF_05077	CDS	1011	cydB_3	7.1.1.7	COG1294	Cytochrome bd-I ubiquinol oxidase subunit 2
GKBEMDEF_05078	CDS	1407	cydA_2	1.10.3.-	COG1271	Cytochrome bd ubiquinol oxidase subunit 1
GKBEMDEF_05079	CDS	888				hypothetical protein
GKBEMDEF_05080	CDS	507	yciE_2		COG3685	Protein YciE
GKBEMDEF_05081	CDS	495	yciF		COG3685	Protein YciF
GKBEMDEF_05082	CDS	186				hypothetical protein
GKBEMDEF_05083	CDS	1194		1.1.1.1	COG1063	putative zinc-binding alcohol dehydrogenase
GKBEMDEF_05084	CDS	228				hypothetical protein
GKBEMDEF_05085	CDS	324				hypothetical protein
GKBEMDEF_05086	CDS	393				hypothetical protein
GKBEMDEF_05087	CDS	714				hypothetical protein
GKBEMDEF_05088	CDS	1251	icd	1.1.1.42	COG0538	Isocitrate dehydrogenase [NADP]
GKBEMDEF_05089	CDS	651	rluE	5.4.99.20	COG1187	Ribosomal large subunit pseudouridine synthase E
GKBEMDEF_05090	CDS	459	nudJ	3.6.1.-	COG0494	Phosphatase NudJ
GKBEMDEF_05091	CDS	1167	mnmA	2.8.1.13	COG0482	tRNA-specific 2-thiouridylase MnmA
GKBEMDEF_05092	CDS	642	hflD		COG2915	High frequency lysogenization protein HflD
GKBEMDEF_05093	CDS	1371	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
GKBEMDEF_05094	CDS	363				hypothetical protein
GKBEMDEF_05095	CDS	807				hypothetical protein
GKBEMDEF_05096	CDS	672	phoP_2			Virulence transcriptional regulatory protein PhoP
GKBEMDEF_05097	CDS	1467	phoQ	2.7.13.3	COG0642	Sensor protein PhoQ
GKBEMDEF_05098	CDS	1122	roxA_2	1.14.11.47	COG2850	50S ribosomal protein L16 3-hydroxylase
GKBEMDEF_05099	CDS	1233	pepT	3.4.11.4	COG2195	Peptidase T
GKBEMDEF_05100	CDS	1137	potA_4	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
GKBEMDEF_05101	CDS	858	potB		COG1176	Spermidine/putrescine transport system permease protein PotB
GKBEMDEF_05102	CDS	786	ydcV_3			Inner membrane ABC transporter permease protein YdcV
GKBEMDEF_05103	CDS	1047	potD		COG0687	Spermidine/putrescine-binding periplasmic protein
GKBEMDEF_05104	CDS	1725				hypothetical protein
GKBEMDEF_05105	CDS	1620	dmdB	6.2.1.44	COG0318	3-methylmercaptopropionyl-CoA ligase
GKBEMDEF_05106	CDS	1194				hypothetical protein
GKBEMDEF_05107	CDS	633	leuE_2		COG1280	Leucine efflux protein
GKBEMDEF_05108	CDS	1911	mrdA_2	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
GKBEMDEF_05109	CDS	738	ipuF	3.4.-.-		Gamma-glutamyl-L-1-hydroxyisopropylamide hydrolase
GKBEMDEF_05110	CDS	2286				hypothetical protein
GKBEMDEF_05111	CDS	1143	pqqE	1.21.98.4	COG0535	PqqA peptide cyclase
GKBEMDEF_05112	CDS	279	pqqD			PqqA binding protein
GKBEMDEF_05113	CDS	756	pqqC	1.3.3.11	COG5424	Pyrroloquinoline-quinone synthase
GKBEMDEF_05114	CDS	927	pqqB		COG1235	Coenzyme PQQ synthesis protein B
GKBEMDEF_05115	CDS	1020				hypothetical protein
GKBEMDEF_05116	CDS	993	dhmA	3.8.1.5		Haloalkane dehalogenase
GKBEMDEF_05117	CDS	741	ompR_3			Transcriptional regulatory protein OmpR
GKBEMDEF_05118	CDS	1344	rcsC_5	2.7.13.3		Sensor histidine kinase RcsC
GKBEMDEF_05119	CDS	1191	dipZ		COG0785	Protein DipZ
GKBEMDEF_05120	CDS	882	yofA_2		COG0583	HTH-type transcriptional regulator YofA
GKBEMDEF_05121	CDS	1473	ddc	4.1.1.86	COG0076	L-2,4-diaminobutyrate decarboxylase
GKBEMDEF_05122	CDS	1383	dat	2.6.1.76	COG0160	Diaminobutyrate--2-oxoglutarate aminotransferase
GKBEMDEF_05123	CDS	936			COG0715	Putative thiamine biosynthesis protein
GKBEMDEF_05124	CDS	741	ribX_2			Riboflavin transport system permease protein RibX
GKBEMDEF_05125	CDS	729	ssuB_3	3.6.3.-	COG1116	Aliphatic sulfonates import ATP-binding protein SsuB
GKBEMDEF_05126	CDS	696	tenA_1	3.5.99.2	COG0819	Aminopyrimidine aminohydrolase
GKBEMDEF_05127	CDS	1107				hypothetical protein
GKBEMDEF_05128	CDS	1173	ntdC	1.1.1.361	COG0673	Glucose-6-phosphate 3-dehydrogenase
GKBEMDEF_05129	CDS	924	iolE_4	4.2.1.44	COG1082	Inosose dehydratase
GKBEMDEF_05130	CDS	1041				hypothetical protein
GKBEMDEF_05131	CDS	1140	dgcM	2.7.7.65	COG2199	Diguanylate cyclase DgcM
GKBEMDEF_05132	CDS	1311	guaD_2	3.5.4.3	COG0402	Guanine deaminase
GKBEMDEF_05133	CDS	1497	pucI		COG1953	putative allantoin permease
GKBEMDEF_05134	CDS	717				hypothetical protein
GKBEMDEF_05135	CDS	744	hyuA	5.1.99.5	COG4126	Hydantoin racemase
GKBEMDEF_05136	CDS	933				hypothetical protein
GKBEMDEF_05137	CDS	792				hypothetical protein
GKBEMDEF_05138	CDS	768	nimR_4			HTH-type transcriptional regulator NimR
GKBEMDEF_05139	CDS	225				hypothetical protein
GKBEMDEF_05140	CDS	663	rutD_2	3.5.1.-		Putative aminoacrylate hydrolase RutD
GKBEMDEF_05141	CDS	726				hypothetical protein
GKBEMDEF_05142	CDS	774	nimR_5			HTH-type transcriptional regulator NimR
GKBEMDEF_05143	CDS	900				hypothetical protein
GKBEMDEF_05144	CDS	411				hypothetical protein
GKBEMDEF_05145	CDS	1275	fabF_2	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
GKBEMDEF_05146	CDS	1563	emrB_2			Colistin resistance protein EmrB
GKBEMDEF_05147	CDS	1044	emrA_3			Colistin resistance protein EmrA
GKBEMDEF_05148	CDS	558				hypothetical protein
GKBEMDEF_05149	CDS	1119	asd_2	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
GKBEMDEF_05150	CDS	423	phnO	2.3.1.280		Aminoalkylphosphonate N-acetyltransferase
GKBEMDEF_05151	CDS	387				hypothetical protein
GKBEMDEF_05152	CDS	1398	atzE	3.5.1.131		1-carboxybiuret hydrolase subunit AtzE
GKBEMDEF_05153	CDS	186				hypothetical protein
GKBEMDEF_05154	CDS	1587	hpxW	3.5.1.126	COG0405	Oxamate amidohydrolase proenzyme
GKBEMDEF_05155	CDS	840				hypothetical protein
GKBEMDEF_05156	CDS	786	fliY_5		COG0834	L-cystine-binding protein FliY
GKBEMDEF_05157	CDS	666				hypothetical protein
